"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_pred[12,66]",1.8505,0.00570094663106012,0.356625216980441,1,2,2,2,2,3913.18289930046,0.999933312653609
"y_pred[12,67]",1.85375,0.00562250177828313,0.353400849659611,1,2,2,2,2,3950.71749613144,0.999770328699027
"y_pred[12,68]",1.78175,0.0065983909429405,0.413109673574222,1,2,2,2,2,3919.71637457784,0.999399318117009
"y_pred[12,69]",1.624,0.00784208554738304,0.484440574960094,1,1,2,2,2,3816.08351437466,1.00030087562816
"y_pred[12,70]",1.68375,0.00738770644184216,0.465069897975026,1,1,2,2,2,3962.93729655765,0.99977756317247
"y_pred[12,71]",1.71675,0.00715778610529821,0.45063311579517,1,1,2,2,2,3963.59046265663,1.00049520216599
"y_pred[12,72]",1.5815,0.0080125368370392,0.493374710186044,1,1,2,2,2,3791.52296001814,0.999773760614751
"y_pred[12,73]",1.69675,0.00748265470496462,0.459719776677344,1,1,2,2,2,3774.635018758,1.00019530286893
"y_pred[12,74]",1.83025,0.00583551290067759,0.375459957978226,1,2,2,2,2,4139.7030316789,1.00031986220089
"y_pred[12,75]",1.8865,0.00511083158411398,0.317242668516834,1,2,2,2,2,3853.00922362855,1.0005613464862
"y_pred[12,76]",1.92275,0.00416036910493981,0.267021090113949,1,2,2,2,2,4119.33776993216,0.999648203956868
"y_pred[12,77]",1.8625,0.00531634889210004,0.344417487725962,1,2,2,2,2,4197.04321002771,0.999648652178366
"y_pred[12,78]",1.77925,0.0068759978880049,0.414804114147001,1,2,2,2,2,3639.27304820772,0.999597079467039
"y_pred[12,79]",1.876,0.00522792346244262,0.32962275830212,1,2,2,2,2,3975.35517917522,0.999936047759962
"y_pred[12,80]",1.92175,0.00429546129254889,0.268598164073092,1,2,2,2,2,3910.08735438657,1.00078774402221
"y_pred[12,81]",1.501,0.00790083776668345,0.500061511595168,1,1,2,2,2,4005.90430314573,1.00025278552262
"y_pred[12,82]",1.34925,0.00802692037733459,0.476792691132718,1,1,1,2,2,3528.26558601902,0.999441655246545
"y_pred[12,83]",1.433,0.00779068416696484,0.49555261385475,1,1,1,2,2,4046.02298370371,1.000469386268
"y_pred[12,84]",1.50725,0.00776310113610051,0.500009939886195,1,1,2,2,2,4148.45886069167,0.999664526866119
"y_pred[12,85]",1.354,0.00761415281297206,0.478268946615107,1,1,1,2,2,3945.49220644091,1.00080588107405
"y_pred[12,86]",1.4435,0.00759518628817055,0.496859605287894,1,1,1,2,2,4279.47525355806,0.999371481150617
"y_pred[12,87]",1.52,0.00805663124141886,0.499662301563667,1,1,2,2,2,3846.32693362386,0.999761825964884
"y_pred[12,88]",1.5685,0.00820903253345389,0.49534744601448,1,1,2,2,2,3641.12763307958,1.00002882234601
"y_pred[12,89]",1.7075,0.00711168266212185,0.454967580026004,1,1,2,2,2,4092.75891566072,0.999722193080184
"y_pred[12,90]",1.80025,0.00625479161096895,0.399862363792211,1,2,2,2,2,4086.91276654996,1.00017055969075
"y_pred[12,91]",1.35675,0.00788982346177879,0.479100012216057,1,1,1,2,2,3687.37912122138,1.00049970085168
"y_pred[12,92]",1.23075,0.00658871099545012,0.421365428940458,1,1,1,1,2,4089.93951427943,1.00086895130789
"y_pred[12,93]",1.15,0.00574343791264081,0.357116063725426,1,1,1,1,2,3866.11626791354,1.00076296577023
"y_pred[12,94]",1.10625,0.00493440256653331,0.308195852780205,1,1,1,1,2,3901.07612254097,1.00058629707222
"y_pred[12,95]",1.07625,0.00411775088944555,0.265430877796314,1,1,1,1,2,4155.11212148174,1.00096920903158
"y_pred[12,96]",1.15975,0.00575809755999138,0.366419845772365,1,1,1,1,2,4049.48633123097,1.0007146713538
"y_pred[12,97]",1.12275,0.0053139227605735,0.328191049300876,1,1,1,1,2,3814.37150906544,0.999625211076251
"y_pred[12,98]",1.07875,0.00430343982951583,0.269381846353436,1,1,1,1,2,3918.36763320146,1.00025208056048
"y_pred[12,99]",1.1735,0.00596288793786122,0.378726297478932,1,1,1,1,2,4034.01611701513,1.00053410550094
"y_pred[12,100]",1.11975,0.00521319836034993,0.324709557257164,1,1,1,1,2,3879.55258673252,0.999440775032695
"y_pred[12,101]",1.491,0.00806656628541895,0.49998149503141,1,1,1,2,2,3841.76192382417,0.999305695218466
"y_pred[12,102]",1.592,0.00810433692263489,0.491524566120326,1,1,2,2,2,3678.3705900503,0.999581330094563
"y_pred[12,103]",1.68,0.00755098411995125,0.466534472041886,1,1,2,2,2,3817.33579211448,0.999511394692755
"y_pred[12,104]",1.70525,0.00696486713014802,0.455987300924764,1,1,2,2,2,4286.27295833443,0.999826786159253
"y_pred[12,105]",1.7175,0.00711167330324685,0.450271513765891,1,1,2,2,2,4008.71655166237,0.999827660191844
"y_pred[12,106]",1.83125,0.00596939459387423,0.374577781813947,1,2,2,2,2,3937.52615076404,1.00033222383253
"y_pred[12,107]",1.85725,0.00557051543648106,0.349861455807245,1,2,2,2,2,3944.58604368895,0.999928604835828
"y_pred[12,108]",1.80825,0.00628986525832686,0.39372667254476,1,2,2,2,2,3918.38395059451,1.00059181353487
"y_pred[12,109]",1.6675,0.00757024581515923,0.471167963482719,1,1,2,2,2,3873.74958984495,0.999459523283557
"y_pred[12,110]",1.72275,0.00723381579057741,0.447696935031288,1,1,2,2,2,3830.30495131296,0.99944969113181
"y_pred[12,111]",1.87675,0.00524677089892958,0.328765051541034,1,2,2,2,2,3926.33261443794,0.999496061289378
"y_pred[12,112]",1.93125,0.00393968788727809,0.253060165497931,1,2,2,2,2,4125.94981318482,1.00008822117812
"y_pred[12,113]",1.946,0.00369252233505646,0.226045955932745,1,2,2,2,2,3747.54815028379,1.00044366288361
"y_pred[12,114]",1.9655,0.00284489140858396,0.182532406766251,1,2,2,2,2,4116.69387176045,0.99983584319238
"y_pred[12,115]",1.974,0.00263282597469308,0.159155058302103,1,2,2,2,2,3654.23593606819,1.00010559284248
"y_pred[12,116]",1.9795,0.00228808153617883,0.141720750748781,2,2,2,2,2,3836.40011617233,0.99973222988923
"y_pred[12,117]",1.98225,0.00210832510515768,0.132057931697915,2,2,2,2,2,3923.32080825796,1.00065435093956
"y_pred[12,118]",1.9875,0.00176845307796524,0.111116320624728,2,2,2,2,2,3947.92253065844,0.999358071710932
"y_pred[12,119]",1.9675,0.00278276632441377,0.17734602590198,1,2,2,2,2,4061.52792566726,1.00001291659083
"y_pred[12,120]",1.9785,0.00230564843447769,0.145062092748892,2,2,2,2,2,3958.41846321311,1.00005236166682
"y_pred[13,1]",1.503,0.00789550187218817,0.500053510514969,1,1,2,2,2,4011.19226624,0.999550204576344
"y_pred[13,2]",1.6775,0.00746770757088962,0.467491590402196,1,1,2,2,2,3918.97957211211,0.999809601277969
"y_pred[13,3]",1.8005,0.00620265854173449,0.399674473692317,1,2,2,2,2,4151.99742900164,0.999585263295413
"y_pred[13,4]",1.8665,0.00532404660403182,0.340156841279383,1,2,2,2,2,4082.01619227637,0.999719407565158
"y_pred[13,5]",1.905,0.00477059468524168,0.293251596968851,1,2,2,2,2,3778.64186236233,0.999411379313514
"y_pred[13,6]",1.7685,0.00668322717213559,0.421843855069047,1,2,2,2,2,3984.10712353504,0.999792037409558
"y_pred[13,7]",1.86975,0.00535589872311361,0.336620358588803,1,2,2,2,2,3950.17234554111,1.00049608294906
